threshold,uncer+cer_auc
0.005297207760661838,0.6508097165991902
0.01675822353144487,1.0414195212391137
0.028219239302227903,0.9883352534562213
0.039680255073010935,1.0131932983245813
0.05114127084379397,1.0625602655987212
0.06260228661457701,1.1855859723159545
0.07406330238536003,1.2470741147718734
0.08552431815614306,1.2465597482488318
0.0969853339269261,1.217266108576828
0.10844634969770914,1.1514952153110047
